preview_thumb,token_id,edition_size,Tier,Series,background_hex,name_final,Character,Character_Variant,Style,Colorway,Frame,slug,title_en,description_en,alt_text_en,myth_scene,meaning_line,caption_300,symbols,display_order,qc_status,qc_notes,ready_for_export,listing_status,Rarity,symbols,cid_Poster_Image,image_cid,Pantheon,Masters,Previews,cid_Poster_Image,external_url,image_filename,animation_filename,animation_cid,taxonomy_tags,token_range,collection_path,marketplace,standard,price_native,currency,operator_filter,chain,royalty_bps,fee_recipient,contract_address,contract_factory,Renders,Thumbnails,cid_Previews,cid_Renders,cid_Thumbnails,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,license_url,license_attr_value,schema_version,operator_policy_note,unlockable_notes,unlockable_flag,unlockable_type,unlockable_cid,unlockable_cid,unlockable_bytes,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,export_batch_id,last_qc_at,last_modified,opensea_permalink,json_preview_url,status_json,category_id,subcategory_id,alt_text_en_auto,hook_line,attributes_json,json_will_emit,missing_fields,warnings,checksum_ok,image_width,image_height,image_checksum,animation_width,animation_height,animation_duration_s,image_mime,image_bytes,animation_mime,animation_bytes
,,,,The Titans,,ophion,ophion,,,,,,,,Round canvas portrait of Ophion,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Ophion,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Ophion""}]",,,,,,,,,,,,
,,,,The Titans,,pallas,pallas,,,,,,,,Round canvas portrait of Pallas,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Pallas,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Pallas""}]",,,,,,,,,,,,
,,,,The Titans,,perses,perses,,,,,,,,Round canvas portrait of Perses,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Perses,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Perses""}]",,,,,,,,,,,,
,,,,The Titans,,phoebe,phoebe,,,,,,,,Round canvas portrait of Phoebe,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Phoebe,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Phoebe""}]",,,,,,,,,,,,
,,,,The Titans,,prometheus,prometheus,,,,,,,,Round canvas portrait of Prometheus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Prometheus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Prometheus""}]",,,,,,,,,,,,
,,,,The Titans,,rhea,rhea,,,,,,,,Round canvas portrait of Rhea,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Rhea,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Rhea""}]",,,,,,,,,,,,
,,,,The Titans,,selene,selene,,,,,,,,Round canvas portrait of Selene,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Selene,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Selene""}]",,,,,,,,,,,,
,,,,The Titans,,styx,styx,,,,,,,,Round canvas portrait of Styx,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Styx,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Styx""}]",,,,,,,,,,,,
,,,,The Titans,,tethys,tethys,,,,,,,,Round canvas portrait of Tethys,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Tethys,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Tethys""}]",,,,,,,,,,,,
,,,,The Titans,,thea,thea,,,,,,,,Round canvas portrait of Thea,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Thea,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Thea""}]",,,,,,,,,,,,
,,,,The Titans,,themis,themis,,,,,,,,Round canvas portrait of Themis,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Themis,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Themis""}]",,,,,,,,,,,,
